INTPTLAT,INTPTLONG
40.306909,-90.156718
40.589026,-90.15786
40.224525,-90.1643
40.583559,-90.388072
40.407765,-90.161185
40.414086,-90.035915
40.58623,-89.931881
40.330188,-90.28171
40.474343,-90.170238
40.664351,-90.396088
40.318506,-90.393332
40.322039,-90.105597
40.227794,-90.274708
40.669729,-90.252765
37.884783,-88.201671
37.634005,-88.205669
37.647683,-88.325318
37.729297,-88.308305
37.73436,-88.197916
37.838869,-88.125579
37.819207,-88.320146
37.884895,-88.320088
37.82714,-88.200697
37.748094,-88.084173
39.476081,-90.215608
39.3184,-90.528432
39.329547,-90.436257
39.215173,-90.375081
39.301851,-90.320646
39.47181,-90.516717
39.29117,-90.21489
39.494099,-90.352902
39.392895,-90.188436
39.40451,-90.542585
39.422672,-90.395881
39.228555,-90.511231
39.389116,-90.319727
41.425607,-88.315662
41.244552,-88.277766
41.348725,-88.529357
41.31063,-88.294898
41.148908,-88.328743
41.147729,-88.40879
41.360769,-88.304709
41.148911,-88.269848
41.144594,-88.538453
41.240428,-88.330109
41.241383,-88.417519
41.364577,-88.408848
41.412771,-88.538306
41.31291,-88.526332
41.4123,-88.414075
41.241851,-88.523233
41.321084,-88.418653
38.172249,-88.43125
38.078183,-88.433
38.218818,-88.494304
38.19125,-88.656628
37.989587,-88.65243
38.08717,-88.660249
38.085226,-88.539005
37.971628,-88.442089
38.168479,-88.521978
37.92981,-88.650877
37.93123,-88.546133
37.991586,-88.536049
40.580944,-91.30216
40.236108,-90.968772
40.327075,-91.199304
40.413536,-91.088352
40.242265,-91.087773
40.590607,-91.171534
40.583727,-91.072169
40.504627,-90.972463
40.415414,-90.965774
40.326298,-91.093719
40.593018,-90.963934
40.421573,-91.318841
40.551444,-91.381001
40.506522,-91.075373
40.591924,-91.222275
40.407801,-91.205513
40.505641,-91.194465
40.244737,-91.434553
40.239307,-91.216557
40.32717,-90.967651
40.503598,-91.303415
40.243542,-91.312674
40.351045,-91.428019
40.315448,-91.410426
40.342003,-91.327629
37.487453,-88.185579
37.495295,-88.265305
37.55571,-88.3503
