# https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2017_Gazetteer/2017_gaz_place_36.txt
INTPTLAT,INTPTLONG
40.876542,-72.399994
41.373795,-74.166908
42.126182,-77.03556
42.362827,-79.050993
41.72576,-74.635186
40.716886,-73.448606
40.713503,-73.700396
43.29441,-73.633636
40.68134,-73.623334
42.410326,-76.492149
40.822505,-73.392162
42.857448,-77.676012
43.137383,-78.682773
41.079681,-73.917108
41.059912,-72.427282
42.064682,-76.822465
40.655791,-73.718542
41.654009,-73.911367
41.028908,-73.933288
43.578133,-74.359045
42.214302,-76.49869
43.18838,-77.807434
41.024024,-72.165587
41.114567,-74.048712
42.508067,-78.669361
42.63499,-77.596423
41.853257,-73.922231
42.409103,-74.617032
42.074123,-77.912282
44.169532,-75.038902
40.720172,-73.6853
42.946539,-73.639266
41.846722,-74.154549
40.905957,-73.127374
40.909905,-73.121453
41.229379,-73.997646
42.293706,-73.760798
42.708011,-78.448374
41.111983,-74.141382
42.56144,-79.129749
43.456254,-76.541875
43.206652,-75.721431
40.815678,-73.502027
43.040998,-76.143554
42.116119,-73.555178
42.194846,-74.135605
41.025541,-73.951396
41.065205,-73.866257
40.90905,-73.049144
43.703769,-74.9969
44.215541,-75.79594
41.204394,-74.012648
40.787532,-73.715105
41.1186,-73.779477
44.288621,-76.02574
44.084882,-76.197489
43.842344,-73.423035
41.830766,-74.072432
41.665846,-73.867477
42.054291,-73.917325
43.011935,-78.883443
42.985114,-78.875755
42.886773,-78.567248
42.949107,-74.298934
42.735812,-73.675321
42.540306,-76.663584
40.903533,-72.435547
40.953102,-73.823011
42.797952,-76.110106
44.229821,-74.461853
43.629179,-75.410672
42.634502,-77.869416
41.197024,-74.210391
42.327416,-75.314889
40.717593,-73.594654
42.846675,-76.686139
41.301523,-74.562178
42.999308,-78.791941
40.775169,-73.727975
40.847602,-73.562658
41.120954,-73.91078
43.096382,-75.225983
41.458923,-74.053247
42.41308,-73.677759
41.077581,-73.777998
41.115486,-73.943534
42.900629,-73.562515
40.664747,-73.704902
42.198052,-76.554511
43.079195,-75.538561
43.13675,-75.571694
41.256258,-73.959177
42.981997,-77.409809
43.091857,-73.591758
43.133128,-76.313518
40.853368,-73.18223
41.126135,-74.083415
42.514147,-76.20009
42.653662,-73.934268
44.861324,-75.197228
40.947351,-72.823561
42.821447,-77.893876
40.958674,-72.253846
41.559952,-74.188242
41.643607,-74.380617
41.608446,-74.164625
42.169811,-75.130478
41.3107,-74.225413
43.077194,-75.713656
42.743635,-78.902497
40.667859,-73.510464
41.598156,-73.916945
43.510915,-73.769833
42.742911,-78.141293
41.255244,-74.354722
41.469563,-74.417415
43.04793,-75.281049
41.428481,-74.158574
41.63706,-74.263278
42.792068,-73.678827
42.904586,-76.859023
40.922393,-72.350704
43.973292,-75.910039
42.930589,-75.380202
42.724883,-73.707011
42.380549,-76.866987
42.012724,-76.540007
42.562845,-77.595873
43.216363,-77.4219
42.666093,-77.636792
43.048124,-76.563607
43.391658,-74.300026
42.013311,-76.730034
42.120705,-77.94573
41.157577,-74.079012
40.710855,-73.358402
40.708702,-73.271913
40.75988,-73.589185
43.973623,-75.621561
44.817845,-73.511729
42.087725,-76.843282
42.476294,-75.092354
42.321871,-79.574754
43.301983,-73.688019
40.846793,-72.659891
40.806972,-72.645072
40.778898,-72.706381
41.207053,-73.988335
40.695816,-73.650454
40.819864,-73.433899
42.0084,-74.109377
40.709943,-73.296085
42.688229,-73.873543
43.115127,-75.402583
41.09114,-73.968833
42.075229,-78.372585
41.360729,-74.019749
44.183566,-73.438776
42.637982,-73.594371
40.729739,-73.1052
42.837777,-78.751233
43.039978,-76.21767
42.402452,-78.606127
42.883783,-75.191375
40.762508,-73.37041
43.546013,-73.433778
41.023801,-73.751051
43.123985,-75.296688
42.330568,-75.971618
43.223399,-77.18444
42.95825,-78.73952
40.75875,-73.646584
44.363503,-73.393164
44.386878,-73.817171
43.314672,-78.828447
42.314967,-74.248234
42.077246,-75.640515
44.803639,-74.809951
44.08372,-73.53706
43.222785,-76.812133
40.820208,-73.47245
41.327873,-74.102269
40.637358,-73.721186
41.718402,-74.579965
40.621197,-73.706215
42.045663,-74.109618
42.579024,-77.733838
42.614098,-74.739852
41.576093,-74.485648
40.746804,-73.376619
42.685831,-73.642491
42.824064,-78.084128
40.83101,-72.93165
40.945862,-73.867446
42.869559,-77.887228
42.523364,-78.475525
41.270592,-73.774708
43.112448,-75.273964
43.249552,-79.042228
42.020979,-74.085506
